genus,image_url,summary
Loxocythere,,
Sphaerammina,,
Glaucoammina,,
Conolagena,,
Pectocythere,,
Wichmannella,,"This list of fossil arthropods described in 2015 is a list of new taxa of trilobites, fossil insects, crustaceans, arachnids and other fossil arthropods of every kind that have been described during the year 2015. The list only includes taxa at the level of genus or species."
Apatihowella,,
Codonocera,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/CypridinaMediterranea.png/250px-CypridinaMediterranea.png,"Cypridinidae is a family of ostracods. About half of all known species are bioluminescent. Some use the light only for defence, others also for courtship displays."
Irenosyrinx,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Aforia_circinata_005.jpg/250px-Aforia_circinata_005.jpg,"Africa is the world's second-largest and second-most populous continent after Asia. At about 30.3 million km2 (11.7 million square miles) including adjacent islands, it covers 20% of Earth's land area and 6% of its total surface area. With nearly 1.4 billion people as of 2021, it accounts for about 18% of the world's human population."
Steiraxis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Aforia_circinata_005.jpg/250px-Aforia_circinata_005.jpg,"Africa is the world's second-largest and second-most populous continent after Asia. At about 30.3 million km2 (11.7 million square miles) including adjacent islands, it covers 20% of Earth's land area and 6% of its total surface area. With nearly 1.4 billion people as of 2021, it accounts for about 18% of the world's human population."
Depressipoma,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Depressipoma kwajaleina is a species of small sea snail with calcareous opercula, a marine gastropod mollusc in the family Colloniidae. == Description == The shell grows to a height of 3.2 mm. == Distribution == This marine species occurs in the Pacific Ocean off the Kwajalein Atoll, Marshall Islands. This marine species occurs in the Pacific Ocean off the Kwajalein Atoll, Marshall Islands."
Spiromoelleria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Spiromoelleria is a genus of small sea snails with calcareous opercula, marine gastropod mollusks in the family Colloniidae."
Lobocrypta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Lobocrypta is a monotypic genus of ctenophores belonging to the family Cryptolobatidae. The only species is Lobocrypta annamita.
Vampyroctena,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Vampyroctenidae is a family of ctenophores belonging to the order Cydippida. The family consists of only one genus: Vampyroctena and the only species in this genus is Vampyroctena delmarvensis.
Pseudopisinna,https://upload.wikimedia.org/wikipedia/commons/d/df/Rissoa_fulgida_%28Sowerby%29.jpg,"Cingulopsidae is a family of sea snails, marine gastropod molluscs in the clade Littorinimorpha. According to taxonomy of the Gastropoda by Bouchet & Rocroi the family Cingulopsidae has no subfamilies. == Genera and species == Genera and species within the Cingulopsidae include: † Dieretostoma Cossmann Eatonina Thiele Pickenia Ponder Pseudopisinna Ponder & Yoo Skenella Pfeffer Tubbreva Ponder Tubbreva exaltata Tubbreva micrometrica Aradas & Benoit Genera brought into synonymy Cingulopsis Fretter & Patil: synonym of Eatonina Thiele Coriandria Tomlin: synonym of Eatonina Thiele Eatoniopsis Ponder: synonym of Skenella Pfeffer Microsetia Monterosato: synonym of Eatonina Thiele"
Cyprinodon,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Owens_pupfish_%28Cyprinodon_radiosus%29.jpg/250px-Owens_pupfish_%28Cyprinodon_radiosus%29.jpg,"Cyprinodon is a genus of pupfishes found in waters that range from fresh to hypersaline. The genus is primarily found in Mexico, the Caribbean Islands and southern United States (Arizona, California, Florida, Nevada, New Mexico, Oklahoma and Texas), but C. variegatus occurs as far north as Massachusetts and along the entire Gulf of Mexico coastline, and C. dearborni and C. variegatus are found in northern South America. Many species have tiny ranges and are highly threatened, in some cases already extinct."
Sacura,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/SakuraDIosu.jpg/250px-SakuraDIosu.jpg,"The cherry blossom, or sakura, is the flower of trees in Prunus subgenus Cerasus. Sakura usually refers to flowers of ornamental cherry trees, such as cultivars of Prunus serrulata, not trees grown for their fruit (although these also have blossoms). Cherry blossoms have been described as having a vanilla-like smell, which is mainly attributed to coumarin."
Skythrenchelys,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Skythrenchelys is a genus of eels in the snake eel family Ophichthidae.
Heteronarce,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Heteronarce is a genus of sleeper rays in the family Narkidae. This genus is found only in the western Indian Ocean along the coasts of Africa, the Arabian Peninsula and India."
Notopeplum,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Notopeplum is a genus of sea snails, marine gastropod mollusks in the family Volutidae."
Massyla,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Massyla_corrugata.JPG/250px-Massyla_corrugata.JPG,"Massyla is a genus of medium-sized sea snails, marine gastropod molluscs in the family Cancellariidae, the nutmeg snails."
Nicema,https://upload.wikimedia.org/wikipedia/commons/3/30/Triumphis_distorta_001.jpg,"Triumphis is a genus of sea snails, marine gastropod mollusks in the family Pisaniidae, with historically controversial affinities. It is found in the tropical eastern Pacific. == Classification == Triumphis was historically classified as a member of Buccinidae, but in 1998, Geerat J. Vermeij assigned it to Pseudolividae, However, in 2017, Kantor and colleagues, in their revision of Olivoidea, tentatively assigned Triumphis to Nassariidae, and in 2024, a phylogenetic analysis by Fedosov and colleagues recovered Triumphis as a member of Buccinoidea, the sister taxon to Pisania, the only member of Pisaniidae included in their analysis."
Cinctiuga,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Cingulinini is a taxonomic tribe of very small sea snails, marine gastropod mollusks in the family Pyramidellidae, the pyrams and their allies. == Taxonomy == Cingulininae was first introduced by Saurin in 1959, and according to Schander, Van Aartsen & Corgan it comprises seven genera; Cingulina, Cinctigua, Coemansia, Paracingulina, Polyspirella, Pseudocingulina and Puncticingulina. As Cingulininae it has been one of eleven recognized subfamilies of the gastropod family Pyramidellidae , the pyrams and their allies. Cingulininae was first introduced by Saurin in 1959, and according to Schander, Van Aartsen & Corgan (1999) it comprises seven genera; Cingulina, Cinctigua, Coemansia, Paracingulina, Polyspirella, Pseudocingulina and Puncticingulina.
As Cingulininae it has been one of eleven recognized subfamilies of the gastropod family Pyramidellidae (according to the taxonomy of Ponder & Lindberg, 1997), the pyrams and their allies."
Bunaka,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Greenback_gauvina_-_Bunaka_gyrinoides_%28Bleeker_1853%29.jpg/250px-Greenback_gauvina_-_Bunaka_gyrinoides_%28Bleeker_1853%29.jpg,"The greenback guavina (Bunaka gyrinoides) is a species of fish in the family Eleotridae that inhabits fresh, marine, and brackish waters in estuaries and mangrove swamps from Sri Lanka to Micronesia and Australia. This species grows to a length of 34 cm (13 in), though most do not exceed 15 cm (5.9 in). This species is the only known member of its genus."
Notesthes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/NotesthesRobustaFrankOlsen.jpg/250px-NotesthesRobustaFrankOlsen.jpg,"The bullrout (Notesthes robusta), also commonly called freshwater stonefish or kroki, is a pale yellowish to dark-brown coloured fish that lives in tidal estuaries and slow-flowing streams in eastern Australia, from southern New South Wales to northern Queensland. It has on a very infrequent occurrence been caught at sea. Its spines are venomous. It is the only member of the genus Notesthes. It is often confused with the true stonefish."
Paedovaricus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Status_iucn3.1_blank.svg/250px-Status_iucn3.1_blank.svg.png,"The whiteband goby (Paedovaricus imswe) is a species of ray-finned fish from the family Gobiidae. It has only been recorded from two sites, the Eleuthera Islands in the Bahamas and Carrie Bow Cay in Belize."
Laitmatobius,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Lubbockiidae is a family of cyclopoid copepods in the order Cyclopoida. There are about 7 genera and 15 described species in Lubbockiidae.
Metacalanalis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816768840891%29.jpg/250px-An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816768840891%29.jpg,Arietellidae is a family of copepods belonging to the order Calanoida.
Scolecocalanus,,
Gibbacousteau,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Gibbacousteau_jacquesi_%28MNHN-IM-2000-26966%29.jpeg/250px-Gibbacousteau_jacquesi_%28MNHN-IM-2000-26966%29.jpeg,"Gibbacousteau is a genus of sea snails, marine gastropod mollusks in the family Marginellidae, the margin snails."
Pectinodonta,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Pectinodonta_orientalis_%28MNHN-IM-2009-4239%29_001.jpeg/250px-Pectinodonta_orientalis_%28MNHN-IM-2009-4239%29_001.jpeg,"Pectinodonta is a genus of sea snails, the true limpets, marine gastropod mollusks in the family Pectinodontidae."
Euchelus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Euchelus_asper_002.jpg/250px-Euchelus_asper_002.jpg,"Euchelus is a genus of sea snails, marine gastropod mollusks in the family Chilodontaidae (formerly in the family Trochidae). == Description == The umbilicate or imperforate shell has a globose-turbinate shape. It is umbilicate or imperforate."
Manaria,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Rage_of_Bahamut_-_Manaria_Friends_promo_art.jpg/250px-Rage_of_Bahamut_-_Manaria_Friends_promo_art.jpg,"Manaria Friends (Japanese: マナリアフレンズ, Hepburn: Manaria Furenzu), formerly Rage of Bahamut: Manaria Friends (神撃のバハムート マナリアフレンズ, Shingeki no Bahamūto Manaria Furenzu), is a Japanese anime television series based on the Rage of Bahamut social game. It was originally scheduled to premiere in April 2016, before being postponed and rescheduled to January 2019. The anime series is licensed worldwide excluding Asia by Sentai Filmworks."
Enixotrophon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Enixotrophon_atanua_%28MNHN-IM-2000-20180%29.jpeg/250px-Enixotrophon_atanua_%28MNHN-IM-2000-20180%29.jpeg,"Enixotrophon is a genus of sea snails, marine gastropod mollusks in the subfamily Pagodulinae of the family Muricidae, the murex snails or rock snails."
Calcimitra,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Calcimitra_meyeriana_%28MNHN-IM-2012-18277%29.jpeg/250px-Calcimitra_meyeriana_%28MNHN-IM-2012-18277%29.jpeg,"Calcimitra is a genus of sea snails, marine gastropod mollusks in the family Mitridae."
Amiantofusus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Amiantofusus_cartilago_%28MNHN-IM-2000-7045%29.jpeg/250px-Amiantofusus_cartilago_%28MNHN-IM-2000-7045%29.jpeg,"Amiantofusus cartilago is a species of sea snail, a marine gastropod mollusc in the family Fasciolariidae, the spindle snails, the tulip snails and their allies. == Taxonomy == Amiantofusus cartilago was first described by Fraussen, Kantor, and Hadorn in 2007 as part of their establishment of the genus Amiantofusus. The genus was created to accommodate a small group of deep-sea fasciolariid species, with Fusus amiantus Dall from the Atlantic Ocean designated as the type species. Amiantofusus cartilago was first described by Fraussen, Kantor, and Hadorn in 2007 as part of their establishment of the genus Amiantofusus. The genus was created to accommodate a small group of deep-sea fasciolariid species, with Fusus amiantus Dall, 1889 from the Atlantic Ocean designated as the type species."
Charitodoron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Charitodoron_tauzini_001.jpg/250px-Charitodoron_tauzini_001.jpg,"Charitodoron is a genus of sea snails, marine gastropod mollusks in the family Charitodoronidae."
Alisimitra,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Alisimitra_samadiae_%28MNHN-IM-2013-40638%29_002.jpeg/250px-Alisimitra_samadiae_%28MNHN-IM-2013-40638%29_002.jpeg,"Alisimitra is a genus of sea snails, marine gastropod mollusks, in the family Costellariidae, the ribbed miters. == Distribution == This species occurs in the following locations: New Caledonia Papua New Guinea French Polynesia Society Islands South China Sea This species occurs in the following locations:

New Caledonia
Papua New Guinea
French Polynesia
Society Islands
South China Sea"
Strigatella,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Strigatella_coronata_02.jpg/250px-Strigatella_coronata_02.jpg,"Strigatella is a genus of sea snails, marine gastropod mollusks in the subfamily Strigatellinae of the family Mitridae."
Typhinellus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Typhinellus_bicolor_%28MNHN-IM-2000-20852%29.jpeg/250px-Typhinellus_bicolor_%28MNHN-IM-2000-20852%29.jpeg,"Typhinellus is a genus of sea snails, marine gastropod mollusks in the family Muricidae, the murex snails or rock snails. It was first described by Félix Pierre Jousseaume in 1880."
Famelica,https://upload.wikimedia.org/wikipedia/commons/e/e2/Famelica_scipio_001.jpg,"Famelica is a genus of sea snails, marine gastropod mollusks in the family Raphitomidae."
Melanochlamys,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Melanochlamys_miqueli_%28MNHN-IM-2000-25768%29_001.jpeg/250px-Melanochlamys_miqueli_%28MNHN-IM-2000-25768%29_001.jpeg,"Melanochlamys is a genus of headshield slugs in the family Aglajidae. Despite the appearance of its species, this genus must not be confused with nudibranchs. This genus was first described by Cheeseman in 1881 but later malacologists considered it a junior synonym of Aglaja Renier, until the genus was reinstated by Rudman in 1972."
Saotomea,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Saotomea_pratasensis_%28MNHN-IM-2000-317%29.jpeg/250px-Saotomea_pratasensis_%28MNHN-IM-2000-317%29.jpeg,"Saotomea is a genus of sea snails, marine gastropod mollusks in the subfamily Fulgorariinae of the family Volutidae."
Acromargarita,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Seashell_Nebularia_semperi.jpg/250px-Seashell_Nebularia_semperi.jpg,"Acromargarita is a genus of sea snails, marine gastropod mollusks in the subfamily Mitrinae of the family Mitridae."
Pseudodaphnella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Pseudodaphnella_philippinensis_002.jpg/250px-Pseudodaphnella_philippinensis_002.jpg,"Pseudodaphnella is a genus of sea snails, marine gastropod mollusks in the family Raphitomidae. In the past this generic name, Pseudodaphnella, has been refused recognition by most modern writers, who have distributed its constituents among Mangilia, Clathurella, or Daphnella. This genus has a morphological close relationship to Kermia."
Cima,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Kowalevskia is a genus of larvacean tunicates, the only one in the family Kowalevskiidae."
Tomlinia,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Tomlinia_frausseni_%28MNHN-IM-2012-2699%29.jpeg/250px-Tomlinia_frausseni_%28MNHN-IM-2012-2699%29.jpeg,"Tomlinia is a genus of sea snails, marine gastropod mollusks in the subfamily Tomliniinae of the family Nassariidae."
Chicomurex,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Chicomurex_venustulus_001.jpg/250px-Chicomurex_venustulus_001.jpg,"Chicomurex is a genus of sea snails, marine gastropod mollusks in the family Muricidae, the murex snails or rock snails."
Suturoglypta,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Lineate_Dovesnail_%2811407513074%29.jpg/250px-Lineate_Dovesnail_%2811407513074%29.jpg,"Suturoglypta is a genus of sea snails, marine gastropod molluscs in the family Columbellidae, the dove snails."
Cornirostra,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cornirostra_lenticulata_%28MNHN-IM-2012-8013%29.jpeg/250px-Cornirostra_lenticulata_%28MNHN-IM-2012-8013%29.jpeg,"The Cornirostridae is a taxonomic family of sea snails, marine gastropod mollusks in the informal group Lower Heterobranchia. == Genera == † Anomalorbina Paul † Bonnetella Cossmann Cornirostra Ponder † Heteronatica Guzhov Noerrevangia Warén & Schander Tomura Pilsbry & McGinty Genus brought into synonymy † Anomalorbis Paul synonym of † Anomalorbina Paul ; see Anomalorbina) † Bonnetia Cossmann: synonym of † Bonnetella Cossmann"
Iwaoa,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Iwaoa_invenusta_%28MNHN-IM-2013-4878%29_002.jpeg/250px-Iwaoa_invenusta_%28MNHN-IM-2013-4878%29_002.jpeg,"Iwaoa is a genus of sea snails, marine gastropod mollusks in the family Horaiclavidae."
Bathyglypta,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Bathyglypta_biconica_%28MNHN-IM-2013-56293%29.jpeg/250px-Bathyglypta_biconica_%28MNHN-IM-2013-56293%29.jpeg,"Bathyglypta is a small genus of sea snails in the family Columbellidae, the dove snails."
Monstrotyphis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Monstrotyphis_goniodes_%28MNHN-IM-2000-33186%29.jpeg/250px-Monstrotyphis_goniodes_%28MNHN-IM-2000-33186%29.jpeg,"Monstrotyphis is a genus of sea snails, marine gastropod mollusks in the family Muricidae, the murex snails or rock snails."
Eatonina,https://upload.wikimedia.org/wikipedia/commons/d/df/Rissoa_fulgida_%28Sowerby%29.jpg,"Estonia, officially the Republic of Estonia, is a country in Northern Europe. It is bordered to the north by the Gulf of Finland across from Finland, to the west by the Baltic Sea across from Sweden, to the south by Latvia, and to the east by Russia. The territory of Estonia consists of the mainland, the larger islands of Saaremaa and Hiiumaa, and over 2,300 other islands and islets on the east coast of the Baltic Sea."
Byssogerdius,,
Desmopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Desmopteridae is a family of pelagic sea snails or ""sea butterflies"", marine gastropod mollusks in the superfamily Cymbulioidea. This family has no subfamilies . Desmopterus Chun is the type genus of the family Desmopteridae."
Halgerda,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Halgerda_stricklandi.jpg/250px-Halgerda_stricklandi.jpg,"Halgerda is a genus of sea slugs, dorid nudibranchs, shell-less marine gastropod mollusks in the family Discodorididae. == Taxonomy == The genus Halgerda was classified within the family Halgerdidae by Odhner . Halgerdidae Odhner, is treated as a synonym of Discodorididae in the taxonomy of Bouchet & Rocroi . The genus Halgerda was classified within the family Halgerdidae by Odhner (1934).
Halgerdidae Odhner, 1926, is treated as a synonym of Discodorididae in the taxonomy of Bouchet & Rocroi (2005)."
Conopleura,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Conopleura_latiaxisa_%28MNHN-IM-2000-24228%29.jpeg/250px-Conopleura_latiaxisa_%28MNHN-IM-2000-24228%29.jpeg,"Conopleura is a genus of sea snails, marine gastropod mollusks in the family Drilliidae. == Distribution == These species are known from the Central Indo-Pacific. These species are known from the Central Indo-Pacific."
Sedilia,,
Pupatonia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Pupatonia minutula is a species in the genus Pupatonia.
Lissotesta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Lissotesta is a genus of minute sea snails or micromolluscs, marine gastropod molluscs, unassigned in the superfamily Seguenzioidea."
Pseudorbis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Pseudorbis_carinifera_%28MNHN-IM-2000-31076%29.jpeg/250px-Pseudorbis_carinifera_%28MNHN-IM-2000-31076%29.jpeg,"Pseudorbis is a genus of sea snails, marine gastropod mollusks in the family Skeneidae."
Larsenia,,
Thyasira,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Thyasira_gouldi_%28from_Sars%2C_1878%29.png/250px-Thyasira_gouldi_%28from_Sars%2C_1878%29.png,"Thyasira is a genus of saltwater clams, marine bivalve mollusks in the family Thyasiridae."
Japonactaeon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Japonactaeon_suturalis_01.jpg/250px-Japonactaeon_suturalis_01.jpg,"Japonactaeon is a genus of small predatory sea snails, marine gastropod molluscs in the family Acteonidae, the barrel bubble snails."
